timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1476260258095,22,Request - Load composite key entities,200,,Composite key entities 2-6,text,true,,617,20,60,http://localhost:8080/composite-key-entities/L/4862,22,0,0
1476260258115,4,Request - Load composite key entities,200,,Composite key entities 2-5,text,true,,617,20,60,http://localhost:8080/composite-key-entities/R/7163,4,0,0
1476260258099,20,Request - Load composite key entities,200,,Composite key entities 2-12,text,true,,615,20,60,http://localhost:8080/composite-key-entities/T/177,20,0,0
1476260258101,21,Request - Load composite key entities,200,,Composite key entities 2-9,text,true,,615,20,60,http://localhost:8080/composite-key-entities/J/685,21,0,0
1476260258103,19,Request - Load composite key entities,200,,Composite key entities 2-20,text,true,,617,20,60,http://localhost:8080/composite-key-entities/X/2376,19,0,0
1476260258104,19,Request - Load composite key entities,200,,Composite key entities 2-7,text,true,,617,20,60,http://localhost:8080/composite-key-entities/V/6008,19,0,0
1476260258105,19,Request - Load composite key entities,200,,Composite key entities 2-11,text,true,,617,20,60,http://localhost:8080/composite-key-entities/F/3993,19,0,0
1476260258107,18,Request - Load composite key entities,200,,Composite key entities 2-14,text,true,,617,20,60,http://localhost:8080/composite-key-entities/S/3154,18,0,0
1476260258109,17,Request - Load composite key entities,200,,Composite key entities 2-1,text,true,,615,20,60,http://localhost:8080/composite-key-entities/Z/128,17,0,0
1476260258126,2,Request - Load composite key entities,200,,Composite key entities 2-1,text,true,,617,20,60,http://localhost:8080/composite-key-entities/A/2772,2,0,0
1476260258112,16,Request - Load composite key entities,200,,Composite key entities 2-17,text,true,,617,20,60,http://localhost:8080/composite-key-entities/U/2505,16,0,0
1476260258112,16,Request - Load composite key entities,200,,Composite key entities 2-19,text,true,,617,20,60,http://localhost:8080/composite-key-entities/E/4764,16,0,0
1476260258100,30,Request - Load composite key entities,200,,Composite key entities 2-3,text,true,,617,20,60,http://localhost:8080/composite-key-entities/G/9778,30,0,0
1476260258115,15,Request - Load composite key entities,200,,Composite key entities 2-18,text,true,,617,20,60,http://localhost:8080/composite-key-entities/I/4803,15,0,0
1476260258113,17,Request - Load composite key entities,200,,Composite key entities 2-13,text,true,,617,20,60,http://localhost:8080/composite-key-entities/D/9740,17,0,0
